timestep,node,chlorine_concentration,arsenic_concentration
0,22,0.0,0.0
1,22,0.0,0.0
2,22,0.0,0.0
3,22,0.0,0.0
4,22,0.0,0.0
5,22,0.0,0.0
6,22,0.0,0.0
7,22,0.0,0.0
8,22,0.3624565684623769,0.0
9,22,0.5079779307902952,0.0
10,22,0.5455887135972455,0.0
11,22,0.6268423554392989,0.0
12,22,0.624298562281622,0.0
13,22,0.5371839476109327,0.0
14,22,0.4151916223443876,0.0
15,22,0.3311006342011945,0.0
16,22,0.2809535458141665,0.0
17,22,0.2447547906881914,0.0
18,22,0.2312543885420905,0.0
19,22,0.2127306179191754,0.0
20,22,0.2001212491626604,0.0
21,22,0.2431249545287712,0.0
22,22,0.0176253955625593,0.0
23,22,0.0,0.0
24,22,0.0177758096302238,0.0
25,22,0.0838632549200415,0.0
26,22,0.1974287443023819,0.0
27,22,0.2116622578691643,0.0
28,22,0.2162388756712421,0.0
29,22,0.228800291216024,0.0
30,22,0.2390691737574365,0.0
31,22,0.2507557783537051,0.0
32,22,0.2630201899247257,0.0
33,22,0.2771640226172361,0.0
34,22,0.2839259782029093,0.0
35,22,0.2850800259830542,0.0
36,22,0.2850759015938567,0.0
37,22,0.2224218601396011,0.0
38,22,0.0294988569306486,0.0
39,22,6.1003223873558e-06,0.0
40,22,6.098017317600227e-06,0.0
41,22,0.0294975766269205,0.0
42,22,0.2479213142044878,0.0
43,22,0.2518901812891959,0.0
44,22,0.2443640166692344,0.0
45,22,0.2497650814890648,0.0
46,22,0.2625024021770586,0.0
47,22,0.2676366452715237,0.0
48,22,0.2700399665999539,0.0
49,22,0.2939726960662129,0.0
50,22,0.3194172082806127,0.0
51,22,0.3194125871189623,0.0
52,22,0.3609866846013687,0.0
53,22,0.3664367183158656,0.0
54,22,0.3975435511368455,0.0
55,22,0.4331889003378916,0.0
56,22,0.4410774522706998,0.0
57,22,0.5063990700810198,0.0
58,22,0.5771817793320136,0.0
59,22,0.3132584593968746,0.0
60,22,0.0268395354821968,0.0
61,22,0.01326224094042,0.0
62,22,0.001116872564522,0.0
63,22,1.0634616586665062e-08,0.0
64,22,0.3174644530135626,0.0
65,22,0.3015350377497389,0.0
66,22,0.2739871562053612,0.0
67,22,0.2636030568441874,0.0
68,22,0.2523857719565906,0.0
69,22,0.2526783921521147,0.0
70,22,0.2399710416627545,0.0
71,22,0.2403990651248905,0.0
72,22,0.2414881742429787,0.0
73,22,0.2428693073350859,0.0
74,22,0.1816599400277997,0.0
75,22,0.0,0.0
76,22,0.0026901024288131,0.0
77,22,0.0001386701629175,0.0
78,22,0.0263335200838793,0.0
79,22,0.2929875166251631,0.0
80,22,0.3000051067161879,0.0
81,22,0.3000007663987031,0.0
82,22,0.3115246896738053,0.0
83,22,0.3079439169249836,0.0
84,22,0.2957240327518756,0.0
85,22,0.2969101976478778,0.0
86,22,0.285682616972935,0.0
87,22,0.2775880658655951,0.0
88,22,0.2812378404278365,0.0
89,22,0.2658684723386994,0.0
90,22,0.2842410921353868,0.0
91,22,0.0141756757680613,0.0
92,22,0.0,0.0
93,22,0.0,0.0
94,22,0.0288551367756635,0.0
95,22,0.2954240033266908,0.0
96,22,0.295747268449883,0.0
97,22,0.319633799335932,0.0
98,22,0.35756750525621,0.0
99,22,0.3575623321559517,0.0
100,22,0.3946545315900313,0.0
101,22,0.3958897998124448,0.0
102,22,0.4322007964170898,0.0
103,22,0.4691221794156993,0.0
104,22,0.4916846010605382,0.0
105,22,0.5484579559160601,0.0
106,22,0.6261093954412885,0.0
107,22,0.6609433817541116,0.0
108,22,0.606878155697895,0.0
109,22,0.4984350626364636,0.0
110,22,0.4550731241064031,0.0
111,22,0.3597092005378258,0.0
112,22,0.3195835568022547,0.0
113,22,0.5130892786171274,0.0
114,22,0.0464039376829311,0.0
115,22,8.634264636514682e-07,0.0
116,22,0.0430656493761146,0.0
117,22,0.2263129671991494,0.0
118,22,0.2512728119758323,0.0
119,22,0.2478069017259495,0.0
120,22,0.2466893612351588,0.0
121,22,0.2486216825526576,0.0
122,22,0.2517905719444774,0.0
123,22,0.2592997854455192,0.0
124,22,0.267498630676976,0.0
125,22,0.2765685382669247,0.0
126,22,0.2733203647110126,0.0
127,22,0.2514645027466973,0.0
128,22,0.0283125422055597,0.0
129,22,0.0006211956133369,0.0
130,22,0.0001242377951006,0.0
131,22,0.0253612176732935,0.0
132,22,0.3059219124010641,0.0
133,22,0.2907661732917557,0.0
134,22,0.2926068850961106,0.0
135,22,0.289800163603322,0.0
136,22,0.285567205928916,0.0
137,22,0.2842475912001248,0.0
138,22,0.2773540804914985,0.0
139,22,0.2792844525081748,0.0
140,22,0.282080404227485,0.0
141,22,0.2860736430203237,0.0
142,22,0.2910842035377713,0.0
143,22,0.2849914764045262,0.0
144,22,1.1908200077762438e-05,0.0
145,22,0.0158942031445266,743.5390193210745
146,22,0.0003932436552949,826.7216864086478
147,22,5.485349855215497e-08,958.3561186559604
148,22,7.194887520688885e-09,1057.5235231633455
149,22,1.1907338694533282e-05,1032.9222957357133
150,22,0.0210275281675607,1056.7257921990797
151,22,0.4762091870856034,1076.890582565712
152,22,0.4785124757235808,961.3681562363412
153,22,0.5446028309602544,904.0837589165184
154,22,0.6308073114527659,768.4451154637726
155,22,0.6786650478155464,657.030770713775
156,22,0.6082660592526323,599.3098838952925
157,22,0.52754910991645,516.5166404227768
158,22,0.4537661370591038,458.3823197654437
159,22,0.3783374719496997,407.0371058628463
160,22,0.3348706660355001,384.266512691636
161,22,0.3048002213923229,342.33248308061314
162,22,0.2928558116537419,330.63915213035034
163,22,0.2656378375338062,320.16303043142
164,22,0.0001215309893233,678.2163429530276
165,22,1.339860428499765e-09,152.85803118986246
166,22,1.8464139737870035e-08,124.88673474828306
167,22,6.620800881608245e-10,463.9746928656275
168,22,1.2312824278197365e-12,490.8764609021735
169,22,0.2106852788882768,361.1599530387067
170,22,0.2094833849498628,380.220025384419
171,22,0.213058480964669,375.6653060270596
172,22,0.2171538242388142,382.6067948562215
173,22,0.2135272196507797,427.0120767357552
174,22,0.2132496206290887,419.3898531116603
175,22,0.2260248350830205,417.9702521095448
176,22,0.2223054174032588,440.4310945839818
177,22,0.2186165177987101,418.9390153778279
178,22,0.2270648341323001,427.3415787947852
179,22,0.2169826773700075,419.88496171313113
180,22,0.1021559326596514,233.51081378956232
181,22,1.1359309048732662e-14,162.18361451445506
182,22,4.845573984380398e-05,497.6418234347424
183,22,0.0,501.2632502049113
184,22,0.0,532.3847697057244
185,22,0.1653580935883451,374.42243302675513
186,22,0.1611611142699802,382.4715965611327
187,22,0.155253324315124,388.6435697933716
188,22,0.1569091771855209,404.2646599211647
189,22,0.1583695275873805,421.4083365928151
190,22,0.1600039132979082,468.3850032589807
191,22,0.1610837804039669,482.3606829568782
192,22,0.1584310764156585,546.0188223744527
193,22,0.1614814066005681,620.4817507154829
194,22,0.1606072983718508,698.5915958210493
195,22,0.1569571881973076,830.3070810209069
196,22,0.1570848328231138,907.088412092743
197,22,0.1643816882169904,963.835834385914
198,22,0.1534667261203735,1060.48179389412
199,22,0.1649120377554255,1013.8069178473
200,22,0.037277842752501,236.21985307788884
201,22,0.0,110.75877373914255
202,22,0.000798927513969,849.8161319417114
203,22,1.061041423717379e-05,720.0469521232924
204,22,0.0,627.0181008351401
205,22,0.0868354489946038,463.0696440473877
206,22,0.1309953059706086,417.7997451459229
207,22,0.1246778519979774,364.4746936604613
208,22,0.1227285982874574,345.837435637836
209,22,0.1108397901875715,315.3796569235046
210,22,0.1042281537116637,318.38323504532525
211,22,0.1041995718296426,283.7129348145822
212,22,0.0948138372591486,305.0811515240364
213,22,0.0970449794455022,312.8215921059451
214,22,0.0001163666967283,469.40876395414114
215,22,1.0091268303523613e-08,151.679665011623
216,22,9.907872775154214e-13,137.14520773422709
217,22,3.28534356243008e-12,471.0251641274224
218,22,7.557787200753059e-12,487.8746900226839
219,22,0.0965738688849722,360.52100992392286
220,22,0.098881584528837,386.20169130371175
221,22,0.0983487082413525,398.387488782958
222,22,0.1031241009273354,378.0323101251929
223,22,0.1060893622403156,415.9224086682828
224,22,0.1001055002044152,414.3357670711957
225,22,0.105467845778255,415.9548863541437
226,22,0.1062660453849057,405.9127497992917
227,22,0.1099603467599696,393.23836144799577
228,22,0.107996882849794,397.55040073615874
229,22,0.0001443459265901,530.001226972056
230,22,3.055080565041763e-11,160.03778417260165
231,22,0.0,121.04323099540868
232,22,0.0,517.0031951707604
233,22,0.0,532.118211962513
234,22,0.1023063893720588,401.2121830690445
235,22,0.0980880357855054,413.2830254699026
236,22,0.09474834117622,448.9770917111096
237,22,0.0935250302758174,468.59260555989687
238,22,0.0956567554242365,457.01456510821095
239,22,0.0948404369608967,508.8177922006836
240,22,0.0915107784201528,544.9610548688094
241,22,0.084198491290787,599.7233284875167
242,22,0.0840640028542568,682.123889032819
243,22,0.081125441920141,730.1520236014971
244,22,0.0720906660990964,790.3534352085502
245,22,0.0702543572625344,880.7797691256524
246,22,0.0706333006603641,930.3611093567578
247,22,0.0634132191927459,978.2144591721216
248,22,0.0613000879446412,1003.0025099872184
249,22,0.0622984334775792,918.490044291682
250,22,0.066929403975923,877.8802769544466
251,22,0.0028418019001522,255.55540802980283
252,22,0.0,111.59011736690304
253,22,2.6056913830442337e-05,735.7375205191088
254,22,3.0493201071117364e-08,675.9435363572222
255,22,0.0,621.1867770783397
256,22,0.055878302155612,485.2955376867427
257,22,0.0778708186431484,450.45333270434014
258,22,0.0794863643894571,403.3724468253152
259,22,0.0802056662154171,404.2993342795425
260,22,0.0762033857063329,377.7648101801096
261,22,0.0774513124302526,377.4912391972945
262,22,0.0746782957489143,360.1961458429434
263,22,0.0789040759680554,349.3545528993639
264,22,0.0749877796156968,360.90878684919375
265,22,0.0710690408695138,383.2156356704115
266,22,0.0004172641881044,479.1055595624603
267,22,4.091284530033783e-10,155.25224740867395
268,22,0.0,121.07505907620714
269,22,0.0,507.8635530300519
270,22,7.728039471944587e-16,536.7019674923292
271,22,0.0714332523808187,414.7072157058123
272,22,0.0728879909425709,400.0973199086118
273,22,0.0741060516910179,407.0876028233888
274,22,0.0723097975697682,407.1886831578958
275,22,0.0722824611816566,415.3825983959759
276,22,0.0721707623365006,400.4756886772382
277,22,0.0748010847461091,398.55331106178977
278,22,0.0712451299908512,428.5463054173594
279,22,0.0692186107690054,415.9441073302912
280,22,0.073718462914749,407.0071298029204
281,22,0.0719896678540518,430.1676250016984
282,22,0.004452351168851,284.71055470128886
283,22,7.428105026513112e-15,150.81906250365472
284,22,1.921135549503105e-05,560.9021400809046
285,22,0.0,610.9668464923993
286,22,0.0,641.2414862634018
287,22,0.0040209063252909,715.1209958965005
288,22,0.0529956280876835,635.810472121047
289,22,0.0499782139480685,705.4381229165581
290,22,0.0445669244045076,756.0504611262473
291,22,0.0406425164013289,809.9796269049838
292,22,0.0377400385192942,855.321015952464
293,22,0.0366782414061953,925.7761996718042
294,22,0.0323664196863976,940.6856703871424
295,22,0.0301551467276369,1000.9811585593736
296,22,0.0278719528579845,1048.483856935205
297,22,0.0270301013720145,1015.7412710413088
298,22,0.026651006658954,979.4042505083762
299,22,0.0286007169683727,868.3399634801259
300,22,0.0318614686555233,860.2941322678377
301,22,0.0397045403163262,759.1934962544251
302,22,0.04783754358553,702.35640332002
303,22,0.0540593164354435,640.1002637095996
304,22,0.0659494781604949,576.1317999942216
305,22,0.0693523739319974,513.7851308252194
306,22,0.0744214269737639,499.5849122394813
307,22,1.440948992337382e-07,1005.6539901276262
308,22,0.0,186.4109282141772
309,22,1.4086798993059878e-07,119.906631827957
310,22,0.0,494.88206492447466
311,22,0.0,557.0807741086612
312,22,0.060941386347529,399.88862460240966
313,22,0.0600232529997167,408.75652096073503
314,22,0.0603679799701896,402.8260011165524
315,22,0.0610676543373508,411.47553542632727
316,22,0.058580899489083,417.0856334776991
317,22,0.0580384084782945,451.3009927950852
318,22,0.0559508423017359,439.4855236595414
319,22,0.0568282571853103,470.6592780139551
320,22,0.0554985955853118,452.36978768075534
321,22,0.0581815155279134,462.20391811054094
322,22,0.0586355970534869,450.4052591265143
323,22,0.0003125741338776,477.9756358535091
324,22,9.49926453196274e-16,166.3858648539959
325,22,6.354401367293684e-06,541.5267764494852
326,22,0.0,514.1777678080183
327,22,0.0,551.0222151762719
328,22,0.0590167524824093,436.21345383226185
329,22,0.0579719109511303,425.0017470680055
330,22,0.0591500658005993,422.9827910756816
331,22,0.0566199247164002,469.5916026533539
332,22,0.0526392854759831,464.3696694244858
333,22,0.0538415825370608,494.14009409076834
334,22,0.0516110310077688,512.7385533750396
335,22,0.0464810079405694,572.9735381352631
336,22,0.0426093502628854,627.0883187524428
337,22,0.0381403477231157,29.65126529359296
338,22,0.0319336042666833,29.634442553856243
339,22,0.0278230163301692,29.612823717002406
340,22,0.0235112314462231,29.57132668507485
341,22,0.01917541366597,29.56674514441978
342,22,0.016437959709408,29.520782169672525
343,22,0.0133933062684887,29.51140131080813
344,22,0.0010825344365377,291.49681613518453
345,22,1.672086734708491e-05,1.2474092726489492
346,22,1.064595568302326e-06,4.1226744983807775
347,22,7.134777415638344e-07,0.8329047835569235
348,22,0.0,0.0
349,22,0.0,0.0
350,22,0.0737546517381506,26.833972300403094
351,22,0.0741383556078904,26.93895599000172
352,22,0.0726014622244191,26.991577513443456
353,22,0.0716432697994199,27.02388849138809
354,22,0.0757581826235106,27.04043292798704
355,22,0.074199053051135,27.064856457100344
356,22,0.0708910087790491,27.081259126431178
357,22,0.069811374488763,27.085497332751512
358,22,0.0685921813579468,27.08747450490176
359,22,0.0428398888977397,27.059550152476763
360,22,0.0063144958599809,8.519034173357847
361,22,0.0005005232926198,1.9319579586419964
362,22,0.0,0.0
363,22,0.0010666859793341,2.561839981666078
364,22,0.0692074971302283,17.492283553974456
365,22,0.0784399805638502,22.51598934550681
366,22,0.0781492806069352,22.506857962651708
367,22,0.0782065834434908,22.49624622550776
368,22,0.07823547733572,22.481457121337968
369,22,0.0770256776443916,22.47886388741417
370,22,0.0808175047313707,22.466024887679914
371,22,0.0826890517087799,22.471361032534457
372,22,0.0841402369741796,22.47463019415332
373,22,0.0822000360775098,22.4842891512922
374,22,0.0829182632368104,22.49052659214415
375,22,0.0869604670943683,22.496262343590747
376,22,0.0090162178478163,22.26372934429788
377,22,0.0012292385546175,2.1372453519852885
378,22,0.0,0.0
379,22,0.0,0.0
380,22,0.0011382886365028,2.137258659881936
381,22,0.0946933475616586,18.798328705740506
382,22,0.0924785711594186,18.788908916185427
383,22,0.0894378698020171,18.776018110359992
384,22,0.0817953231355309,18.76557832417929
385,22,0.080663606896729,18.7426509229175
386,22,0.0777603090304265,18.71445805626302
387,22,0.0671262103812908,18.70275636336628
388,22,0.0657543325914755,18.66716192757386
389,22,0.0569198123066368,18.64545921833625
390,22,0.0542090872142377,18.613584312456908
391,22,0.0522073238725119,18.56518552888886
392,22,0.0475013004439646,18.55706582365887
393,22,0.0519398641409014,18.50211334269816
394,22,0.0608065673714387,18.45020659415633
395,22,0.0819794560366743,18.38967285308736
396,22,0.1052602131663551,18.43766367727156
397,22,0.1199601593722114,18.542206330280703
398,22,0.1219719551762907,18.63672441865292
399,22,0.0081581230916771,18.619399466994544
400,22,0.0012909921458144,1.8834104955893607
401,22,0.0,0.0
402,22,0.0,0.0
403,22,0.0017143028129526,1.8826858289621844
404,22,0.1103208999444702,15.73713147429922
405,22,0.1062359289591811,15.73887065820272
406,22,0.1065136222089286,15.738624888820086
407,22,0.1083966201596058,15.739713268863529
408,22,0.1037188935612025,15.741562786149702
409,22,0.1012358204834671,15.739743311376415
410,22,0.1042728695026537,15.731866182564357
411,22,0.1030189500816399,15.72804979744983
412,22,0.1055917992819617,15.718527840392106
413,22,0.0257445937467159,15.653156958410708
414,22,0.0035078023900874,1.698381340410264
415,22,4.782098106922604e-05,0.0218562571689131
416,22,1.774217114482113e-05,0.0081124702177674
417,22,0.0,0.0
418,22,0.112501827185814,10.070661342408693
419,22,0.1313222236765519,13.123666849307895
420,22,0.1302602290075742,13.13002647847187
421,22,0.1350495675622963,13.1309984795493
422,22,0.1306734608098294,13.140553952621946
423,22,0.1271417532957165,13.14722427045713
424,22,0.1250030692352426,13.150495972923297
425,22,0.1239597665953281,13.154788100318918
426,22,0.1254005669624885,13.155533540020022
427,22,0.1178621654529208,13.158360950324184
428,22,0.1185872367366409,13.150748118433691
429,22,0.0458214260787803,13.071866700596974
430,22,2.2692186000844635e-05,0.0080836097341717
431,22,0.0005670175900338,0.5150512870225995
432,22,0.0,0.0
433,22,0.0,0.0
434,22,0.0043628011990738,1.4126554416885626
435,22,0.1273701068296486,10.917907929998046
436,22,0.1226466720129981,10.891030658489242
437,22,0.113721756336207,10.87518657182428
438,22,0.1192319110313666,10.830800050222011
439,22,0.1280157430688187,10.779979314977144
440,22,0.1222962761949528,10.773935977069112
441,22,0.1437503871099554,10.720287222859737
442,22,0.1727340505597563,10.676103763273646
443,22,0.2069978962677471,10.67785265292242
444,22,0.2217260658701719,10.743384622704683
445,22,0.1983088690878277,10.85176178066384
446,22,0.1943519971623991,10.9004300402709
447,22,0.1689676764156134,10.953550316003536
448,22,0.161656876633646,10.979261483027452
449,22,0.1500118665035754,11.000449017098578
450,22,0.1432792749202296,11.013639832942134
451,22,0.0456426773986731,10.757695575634676
452,22,0.006696027650084,0.9815012665426394
453,22,0.0,0.0
454,22,0.0030559728637325,0.5389411007917885
455,22,0.0477533336970973,3.069912124682529
456,22,0.1341760366233998,9.184806676801696
457,22,0.1328067433486519,9.182752698670882
458,22,0.1365787801723931,9.17825320405118
459,22,0.1367967631431835,9.175347253526567
460,22,0.1445250646913372,9.170222158866435
461,22,0.1460538348620787,9.16814874499656
462,22,0.1447250815514955,9.166166283705955
463,22,0.1453548578367027,9.16292526139425
464,22,0.1481226651624496,9.158414212426152
465,22,0.1476740086299127,9.155696165440135
466,22,0.0727099371466254,9.088510080364818
467,22,0.0,0.0
468,22,0.0001423977987636,0.0462902808850764
469,22,0.0,0.0
470,22,0.0073576038722968,0.9611185048958694
471,22,0.1625318588525492,7.663384790028254
472,22,0.1666324111967093,7.6630719847070035
473,22,0.1579416258409552,7.666054838968079
474,22,0.1543597097216019,7.665392690535227
475,22,0.1541193447397482,7.663350124624199
476,22,0.1577737367229802,7.659442117678826
477,22,0.1568440998021058,7.656952020068021
478,22,0.1583654110712821,7.651333407346883
479,22,0.1608947971310465,7.642853555669439
480,22,0.1592173138285272,7.634626156844058
481,22,0.1655845640838305,7.620447776687957
482,22,0.1342091459147344,7.592152544125773
483,22,0.0191156877804062,1.7344059283315296
484,22,0.0015716912526533,0.3392650806328288
485,22,0.0032479809304308,0.6831719633214675
486,22,0.0015512006609814,0.3392434759749476
487,22,4.790650349323096e-08,2.072597739815208e-06
488,22,4.790580849078887e-08,2.0725977377904257e-06
489,22,4.790511349842952e-08,2.072597735765673e-06
490,22,0.0904779311789887,1.598255868530752
491,22,0.3087266364911973,6.220577710399722
492,22,0.3172677541813641,6.269462686463402
493,22,0.2905491036720638,6.333625776817313
494,22,0.2693831065707275,6.377706233062187
495,22,0.2108481237941988,6.422391711486151
496,22,0.1963212103342479,6.437926874684996
497,22,0.1841643789495871,6.449352862760222
498,22,0.1694039807557127,6.4568296069264965
499,22,0.1627443729549123,6.460900022860196
500,22,0.1570942806961278,6.464107323069223
501,22,0.1301078334551652,6.432059313786469
502,22,0.0198360992615854,1.0588888217504822
503,22,0.0066126838527854,0.4615439107493915
504,22,0.0,0.0
505,22,0.0088143570999401,0.5648228763067016
506,22,0.1683490938932212,5.3762610740248125
507,22,0.1652340183775094,5.374813881754622
508,22,0.1766868239629127,5.369402921575217
509,22,0.1781030439531425,5.36731240163516
510,22,0.1853807193390764,5.363067218822747
511,22,0.1840506798651744,5.3621296760358925
512,22,0.188247928616997,5.359436291306621
513,22,0.1888419148813487,5.359228555818713
514,22,0.1925634753065898,5.3584515404580335
515,22,0.1887312118037168,5.36077253750358
516,22,0.1878617727201019,5.361476149708319
517,22,0.1033423224433824,5.277044037982683
518,22,0.0132563363236914,0.5287757000917456
519,22,0.0,0.0
520,22,0.0,0.0
521,22,0.0120826142375706,0.5290923722525683
522,22,0.1851805917708881,4.482787566009838
523,22,0.1829773284855061,4.481384235242937
524,22,0.1867267097410368,4.47878286360673
525,22,0.1898977662564165,4.47615872504892
526,22,0.1897137235738828,4.473309145940228
527,22,0.1973330095491912,4.46729736394479
528,22,0.1994070981721405,4.4619109377713
529,22,0.2004482478541454,4.454817484262116
530,22,0.2115511080614907,4.442066415144164
531,22,0.2107563248885553,4.4316741878526456
532,22,0.2134643515101367,4.419428596824181
533,22,0.2317282268063143,4.396795734717134
534,22,0.2239565933599406,4.388584854323002
